acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Exp Mean
NC_036609.1	3146	0.182771768	0.186903918	0.073108772	0.198983146	0.147806758	0.150349628	0.101398622	0.129052736	0.079465962	0.18022856	0.133184984	0.043229484	0.142114078
NC_036595.1	18222	0.165569124	0.127428394	0.069531379	0.106958615	0.094940115	0.106793892	0.055482339	0.088409654	0.047031036	0.107781835	0.098013386	0.011853799	0.097085434
NC_036615.1	2330	0.157939832	0.175536937	0.070815445	0.086695255	0.14935624	0.136051474	0.06394852	0.12274684	0.0669528	0.137768249	0.15922777	0.025321894	0.120639942
NC_036616.1	2364	0.14213202	0.141708982	0.049492442	0.185278972	0.10702202	0.153130282	0.034264	0.14297823	0.065989822	0.153130276	0.171319754	0.016497464	0.122404255
NC_036617.1	1775	0.1566196	0.0861971	0.06647888	0.0794366	0.0647887	0.07549298	0.0214084	0.09239438	0.0428169	0.0670422	0.1166197	0.0338028	0.079026858
NC_036618.1	2049	0.141532483	0.11566618	0.05807712	0.1142021	0.09760856	0.06686188	0.0380673	0.115666173	0.08443142	0.107369463	0.129331103	0.00927282	0.097164889
NC_036619.1	2195	0.148974912	0.12574024	0.0259681	0.11207288	0.08428243	0.10478356	0.04373574	0.099316594	0.04419134	0.095216421	0.10569476	0	0.089997907
NC_036620.1	1219	0.1230517	0.11320803	0.0311731	0.0672683	0.1140278	0.12223136	0.09187862	0.0467596	0.0328138	0.1115669	0.1435604	0	0.090685419
NC_036621.1	868	0.11981572	0.08179717	0.0218894	0.0887097	0.0449309	0.077189	0.0230415	0.0668203	0.0218894	0	0.1002304	0	0.058755772
NC_036634.1	1570	0.24267547	0.147770743	0.0617834	0.18853501	0.1133759	0.18025484	0.0484076	0.14331215	0.1031847	0.100636943	0.1197452	0.0248408	0.131789269
NC_036635.1	7963	0.197538746	0.141655122	0.060153166	0.171041112	0.157729575	0.131985371	0.056762512	0.11942734	0.092301947	0.149441095	0.165138711	0.010046482	0.1311977
NC_001747.1	5987	0.09370298	0.082011073	0.03541001	0.0607984	0.08652078	0.06029734	0.02588944	0.04526479	0.0163688	0.06029736	0.08201094	0.00668114	0.058961083
NC_036636.1	12063	0.127497339	0.111498011	0.055790488	0.098814531	0.110254468	0.07775841	0.045179437	0.091933966	0.052474461	0.085302145	0.101467328	0.011439924	0.087088235
NC_036579.1	142925	0.133951296	0.108987294	0.05884203	0.097701501	0.091957349	0.085863158	0.043211469	0.083960069	0.04027988	0.093328604	0.094770038	0.011306632	0.08480479
NC_022053.1	70657	0.161201305	0.131211382	0.064650297	0.105707881	0.104349231	0.089021548	0.04091594	0.087266673	0.04441172	0.115190207	0.096607556	0.012539451	0.094593976
NC_022063.1	70115	0.433487664	0.357028176	0.210824898	0.265648978	0.301661196	0.254724461	0.146402067	0.256578251	0.12927336	0.326378407	0.276702303	0.036554242	0.268973614
NC_022085.1	76483	0.093929337	0.0677274	0.036635571	0.048690515	0.057032266	0.042728445	0.025169035	0.04893903	0.019350741	0.06083701	0.047696914	0.01630427	0.049885115
NC_022087.1	53253	0.188834299	0.142489591	0.06805253	0.103768866	0.120612986	0.096820875	0.049781285	0.097440544	0.048429209	0.136367869	0.108763772	0.019473082	0.105578348
NC_022324.1	53701	0.083406285	0.064840563	0.031451948	0.039757136	0.051432953	0.042513145	0.023425979	0.046982371	0.017988526	0.058118102	0.048937674	0.010949515	0.046259517
NC_022329.1	53636	0.066130934	0.041707057	0.022615355	0.027444259	0.034529079	0.033223991	0.010869561	0.031210423	0.014971293	0.030744266	0.039656243	0.011205157	0.032100224
NC_027528.1	7291	0.181319317	0.198189219	0.08969969	0.157865852	0.14058427	0.143190328	0.069537785	0.144973235	0.087230877	0.149362169	0.174599171	0.013715541	0.139686538
NC_031022.1	108050	0.081739902	0.069541945	0.035011547	0.068977347	0.071476164	0.070106429	0.033863945	0.056233218	0.030124898	0.066061983	0.064183283	0.012281352	0.058847333
NC_031255.2	46895	0.361445438	0.306770404	0.17592497	0.221452382	0.246295317	0.223329021	0.114831037	0.213327957	0.106535886	0.277386023	0.250708851	0.03198635	0.227091571
NC_035462.1	6930	0.220923913	0.172438602	0.08225101	0.13939393	0.159018705	0.179221103	0.10707072	0.149206522	0.088023111	0.165367921	0.167099113	0.01673881	0.14818315
NC_035463.1	2784	0.06752872	0.048850602	0.0140086	0.04166671	0.09734196	0.06824709	0.0136494	0.0420259	0.00682471	0.059985601	0.0664512	0	0.047870954
NC_036802.1	9693	0.134014138	0.096254963	0.054162764	0.110492112	0.11513465	0.126483044	0.047044233	0.112658673	0.068193544	0.131022455	0.133085755	0.014649759	0.102595121
NC_036803.1	6125	0.109224423	0.078857171	0.02873465	0.073469337	0.068244831	0.07755107	0.026612241	0.084244858	0.060408136	0.083428537	0.074775493	0.00620408	0.069595522
NC_001664.4	159378	0.1511061	0.128041509	0.06603789	0.128825832	0.12086367	0.11836022	0.05528996	0.106915593	0.069112382	0.114589297	0.124320808	0.014606774	0.107587569
NC_002549.1	18959	0.149269478	0.101904029	0.070467943	0.123002215	0.109657638	0.108233493	0.051057524	0.109552253	0.060287947	0.105385379	0.109130205	0.015665368	0.099813464
NC_004161.1	18891	0.159176403	0.133185089	0.053411676	0.108676073	0.113810829	0.100365239	0.052300016	0.112910886	0.068127686	0.095230497	0.109205367	0.023185644	0.100581796
NC_006432.1	18875	0.132397325	0.097271541	0.053562893	0.117774872	0.106754956	0.092450303	0.048476792	0.074225193	0.056158906	0.101615906	0.103417223	0.00757614	0.089464174
NC_008299.1	2759	0.03769485	0.02863355	0.0141356	0.07901415	0.0445814	0.0347952	0.014498	0.0366075	0.0152229	0.03878215	0.0496557	0.007249	0.035783727
NC_014459.2	59798	0.307668725	0.252115214	0.148516702	0.184320696	0.203167215	0.176142964	0.096591896	0.168701176	0.080387319	0.23014186	0.197113797	0.030653194	0.185897051
NC_014901.1	59230	0.062080063	0.044825284	0.018048251	0.032635533	0.03835893	0.026152297	0.01529628	0.025308086	0.012105386	0.0380044	0.0303562	0.00801958	0.031197337
NC_015584.1	75960	0.116508702	0.093601891	0.046524451	0.073249131	0.066587649	0.063981043	0.035558219	0.063678257	0.031937819	0.078277979	0.061203266	0.010413374	0.066464401
NC_021306.2	75736	0.075604703	0.059020851	0.024677791	0.038066461	0.049236803	0.032124777	0.021007132	0.035584119	0.015448446	0.045354894	0.035359713	0.016914012	0.039225972
NC_023696.1	157568	0.116045158	0.076405123	0.035406933	0.046754376	0.05921251	0.049413536	0.021819164	0.047154196	0.02117179	0.067253467	0.055315793	0.023729445	0.054177459
NC_023725.1	156646	0.106450275	0.07662495	0.036560122	0.048600045	0.054530545	0.045688974	0.02088145	0.048114838	0.021449615	0.06488519	0.052353685	0.024207439	0.052376335
NC_023733.1	154573	0.102818742	0.071409646	0.033893354	0.042478293	0.050092871	0.041585531	0.02138146	0.044878424	0.021355581	0.054815505	0.045887735	0.023943372	0.048236104
NC_023737.1	155586	0.096994619	0.069202861	0.027740239	0.041308303	0.048635517	0.042015326	0.020426041	0.045415367	0.016646746	0.055538388	0.04533188	0.023819611	0.046295935
NC_023893.1	10513	0.162941359	0.141729331	0.057928323	0.149719392	0.132978179	0.131931915	0.066869602	0.120517493	0.050128432	0.123180845	0.122800382	0.018738731	0.114611387
NC_028803.1	69118	0.120171343	0.076188488	0.034795581	0.054124816	0.05960823	0.052432023	0.025130932	0.058986048	0.02207816	0.063948604	0.055354634	0.018142881	0.056619896
NC_028876.2	109801	0.143031516	0.105973609	0.047203564	0.078942781	0.080755101	0.077558569	0.034216418	0.074170535	0.035655462	0.090718669	0.075946414	0.013360527	0.076742967
NC_028906.1	75933	0.084311183	0.055022149	0.029038796	0.038349619	0.042037043	0.03574206	0.016712139	0.041036228	0.016000932	0.05253314	0.03941633	0.019530374	0.040927238
NC_028960.2	51543	0.141668189	0.102031303	0.054789164	0.075587342	0.077314075	0.067497002	0.035892304	0.079370563	0.029373496	0.091826237	0.07471432	0.011175139	0.075460363
NC_029018.2	50854	0.14785469	0.10197816	0.057242319	0.0812719	0.085224446	0.07729968	0.036830972	0.078735168	0.030518766	0.094289512	0.084811458	0.020981638	0.079641552
NC_029043.2	53184	0.212263234	0.161721917	0.080663355	0.119603632	0.127425486	0.115843108	0.059359953	0.111499785	0.047683512	0.142279603	0.121991538	0.020494885	0.118212284
NC_031224.2	59443	0.130393854	0.110139101	0.059569627	0.112191442	0.106791339	0.101508932	0.043941237	0.099540823	0.050014289	0.10758202	0.101542625	0.011086251	0.093019572
NC_029996.1	134272	0.19350224	0.165619059	0.087404654	0.166713834	0.154492409	0.150426062	0.080098541	0.147692673	0.08520772	0.145815878	0.163705006	0.019780749	0.140061643
NC_036877.1	1723	0.156703336	0.10679055	0.09518285	0.15612303	0.10156705	0.143935083	0.070226383	0.1033083	0.089379083	0.11839818	0.17585618	0.0110273	0.119770002
NC_030791.1	9443	0.117335583	0.106110267	0.061209296	0.073175854	0.083977506	0.071905123	0.02054427	0.053055128	0.039500109	0.069575326	0.063221449	0.006459807	0.069055446
NC_034210.1	1873	0.120128143	0.122263793	0.0523225	0.123865453	0.140950093	0.061398903	0.04164451	0.08328896	0.06513622	0.092365356	0.100907666	0.010678103	0.091297418
NC_014092.2	2735	0.193418713	0.180987201	0.1213895	0.181352851	0.160511882	0.185009141	0.099085951	0.157952531	0.09067636	0.196709112	0.209872613	0.045703878	0.16154235
NC_023858.1	9739	0.12311324	0.0936441	0.0443577	0.11489886	0.10976491	0.10463096	0.05483106	0.10668452	0.03285754	0.1009344	0.08460826	0.00790636	0.088211414
NC_030885.1	8970	0.09152727	0.070568543	0.040691153	0.0705685	0.074693412	0.065551866	0.03099218	0.081939819	0.033221863	0.090746871	0.084838385	0.00847268	0.066849078
NC_031027.1	162359	0.051022791	0.038039166	0.019044198	0.041648418	0.040373509	0.039936194	0.016833092	0.033992557	0.019826484	0.035581692	0.03733089	0.007754422	0.033966272
NC_007733.2	3962	0.11635538	0.075719313	0.02927812	0.10726906	0.059061064	0.06234222	0.05022716	0.06032307	0.01438668	0.083038848	0.075214584	0.01438668	0.066655954
NC_037051.1	9500	0.116421046	0.119157891	0.048421058	0.089052579	0.090421136	0.073263174	0.035368463	0.082631577	0.048526302	0.082842119	0.079894712	0.008421052	0.078727278
NC_037052.1	5656	0.071428526	0.059936327	0.04101838	0.0758486	0.073019864	0.054632203	0.02828851	0.04048798	0.02599013	0.05127302	0.05427859	0.007956151	0.052382012
NC_037053.1	5100	0.125098072	0.087450985	0.06392149	0.110196016	0.093137128	0.090000008	0.02313729	0.101372538	0.037254872	0.119607868	0.077450958	0.00372549	0.084420657
NC_037054.1	2571	0.09801634	0.10346172	0.06184367	0.063399457	0.07156746	0.08984826	0.030338427	0.05289772	0.02217036	0.099572174	0.08362504	0.022559314	0.070612784
NC_037055.1	2581	0.129794577	0.075939544	0.05346759	0.078651721	0.06276635	0.090662557	0.03719492	0.06044172	0.06199152	0.05230532	0.053855081	0.008136377	0.068824627
NC_037056.1	2892	0.105463371	0.06639	0.0535961	0.10753809	0.092669333	0.08886585	0.04045645	0.06950211	0.056362351	0.08437073	0.0919778	0.00656985	0.077926562
NC_037057.1	181035	0.180241571	0.145027152	0.073930418	0.121910079	0.125307302	0.117397201	0.058281595	0.109227545	0.051050865	0.136459813	0.125450905	0.014223769	0.113116768
NC_037058.1	7507	0.108032519	0.092846723	0.03490076	0.080591527	0.089649576	0.07566268	0.03370186	0.078193644	0.045957149	0.086319409	0.068469397	0.010923134	0.072211386
NC_037059.1	7682	0.106612844	0.100624832	0.050637869	0.092684222	0.071075174	0.06795107	0.039442864	0.07641238	0.035407448	0.072376953	0.080057313	0.01262691	0.072116634
NC_037060.1	1811	0.13970177	0.108779481	0.0320264	0.09994484	0.125345021	0.08282708	0.0745444	0.0955273	0.0535615	0.0750965	0.11209276	0.011595762	0.090858823
NC_037061.1	7502	0.120101173	0.11543588	0.06931481	0.123433792	0.095974402	0.108637661	0.058117817	0.101173006	0.07038119	0.102905848	0.117301988	0.013196486	0.098434324
NC_037062.1	2194	0.122151246	0.089790318	0.052871469	0.067000959	0.046490409	0.0551504	0.053783069	0.11349133	0.05241566	0.097538749	0.104831419	0	0.077774093
NC_037063.1	2963	0.194397338	0.177860506	0.083024022	0.185960126	0.169422938	0.197435052	0.1086736	0.173810334	0.131285892	0.195747386	0.17819773	0.01282484	0.163255902
NC_037064.1	7836	0.13795307	0.098392099	0.050791239	0.110132722	0.093925451	0.086523767	0.03854004	0.084226633	0.05193972	0.117023956	0.121745799	0.00969883	0.090108591
NC_037065.1	2974	0.14761285	0.138533992	0.0776732	0.08507064	0.088769352	0.095494235	0.042703427	0.059179534	0.047074647	0.083725602	0.128110304	0.026227305	0.090358889
NC_037066.1	2740	0.136131352	0.12043801	0.04927011	0.109124044	0.081751787	0.104379597	0.06605837	0.094525511	0.06569346	0.089051063	0.104379543	0.02773722	0.092800259
NC_037067.1	7392	0.109848524	0.107413448	0.055600656	0.138122333	0.116747882	0.117018389	0.056682881	0.10606062	0.061011943	0.088879861	0.10376082	0.015557371	0.096467942
NC_037068.1	2798	0.07469619	0.064331618	0.04145816	0.10328805	0.07576844	0.06218732	0.03752676	0.03466766	0.02894923	0.073624016	0.05718369	0.01465332	0.059425558
NC_037069.1	7677	0.159567546	0.129607884	0.050019494	0.090790642	0.090269649	0.100039103	0.057444317	0.093005105	0.052233937	0.101993013	0.11436759	0.01511008	0.094485298
NC_023813.1	3970	0.113098248	0.083375384	0.04433249	0.067254378	0.05491179	0.069521358	0.04836269	0.065743077	0.0292191	0.06901761	0.07103275	0.00478589	0.065078989
NC_023814.1	3901	0.08408099	0.0802359	0.045116684	0.10202508	0.06690594	0.047680095	0.02025124	0.070494745	0.02486545	0.070494735	0.0492181	0.0097411	0.060124451
NC_023815.1	2348	0.142248776	0.126490554	0.04173769	0.12819418	0.090289644	0.07325377	0.05706988	0.04982968	0.01618398	0.043867144	0.098807514	0	0.078906619
NC_007605.1	171823	0.105300232	0.075554511	0.033534532	0.057896815	0.065293898	0.052437679	0.029803911	0.056302128	0.025532101	0.06456641	0.060969702	0.009160592	0.057017447
NC_001959.2	7654	0.126600432	0.124640712	0.036974153	0.092892624	0.08609875	0.075908035	0.0350144	0.06218969	0.026391392	0.079827617	0.084792261	0.023909086	0.075575461
NC_004666.1	5685	0.09481093	0.076693031	0.05206685	0.09428326	0.07510998	0.0867194	0.0306069	0.055233124	0.03412486	0.054353554	0.073702691	0.00668426	0.066154962
NC_008311.1	7382	0.18233575	0.132213465	0.075182794	0.115280509	0.101192139	0.117041465	0.06312656	0.099431099	0.07301546	0.141018684	0.11392575	0.015849325	0.110342152
NC_023821.1	1314	0.0456621	0.043379	0.029680435	0.076103535	0.0144597	0.1057838	0.045662135	0.1103501	0.07610347	0.04414	0.0753425	0.015220735	0.06060607
NC_026164.1	2234	0.117278398	0.100716106	0.054162903	0.090420745	0.04789612	0.04744851	0.05237244	0.06401074	0.044762728	0.106087755	0.082811098	0.009400178	0.073451595
NC_029645.1	7313	0.180500802	0.147682172	0.071516513	0.127854579	0.101052974	0.107753237	0.054697136	0.106659304	0.044851653	0.116231297	0.098454812	0.005332963	0.105204953
NC_029646.1	7518	0.111864912	0.11173181	0.054668764	0.099494549	0.084863006	0.10242085	0.02859799	0.07528593	0.03351955	0.069699358	0.080207474	0.01024209	0.077486745
NC_029647.1	7527	0.11770955	0.09552285	0.053806265	0.11930388	0.09804704	0.06549753	0.04902352	0.090607175	0.047694995	0.088481415	0.107081165	0.01076126	0.084797762
NC_031324.1	7753	0.141622624	0.118018825	0.053140712	0.117502871	0.095446817	0.112730508	0.0282471	0.070940309	0.034051375	0.10563659	0.092996251	0.007738942	0.08821218
NC_007455.1	5299	0.179656735	0.132477829	0.05208532	0.118512975	0.093225149	0.087563659	0.04774488	0.0956784	0.053217605	0.117003279	0.134931153	0.01811658	0.101099726
NC_011309.2	2757	0.07762065	0.09430543	0.03554585	0.07290532	0.064925683	0.073630716	0.03772219	0.044613766	0.037359453	0.07725786	0.105549466	0	0.065585126
NC_008168.1	104710	0.266593308	0.223885289	0.133349336	0.231152908	0.22057096	0.209406922	0.12063793	0.20629349	0.13577509	0.209110923	0.230847145	0.028077557	0.198874845
NC_016536.1	662	0.33534748	0.30664595	0.2280966	0.24773414	0.31268861	0.27039266	0.12537765	0.34743248	0.20090604	0.25528701	0.30362535	0.0649547	0.266684906
NC_020070.1	5136	0.162772428	0.128894042	0.0625	0.130646438	0.108255462	0.124221278	0.074182218	0.125778754	0.0408879	0.091121484	0.137266452	0.01499218	0.107866041
NC_013797.1	108592	0.278915758	0.22895741	0.140756256	0.251225234	0.234445942	0.22734638	0.122237415	0.212363284	0.142413743	0.220918361	0.241721632	0.030904669	0.20920922
NC_020236.1	2748	0.092794752	0.106622971	0.061863151	0.085152857	0.081513852	0.089155754	0.04876272	0.09388645	0.042940343	0.085152764	0.107350852	0.00691412	0.081381497
NC_021929.1	673	0.320951	0.23774146	0.20208028	0.41010383	0.31500731	0.23774154	0.17087656	0.28083165	0.13818724	0.24368504	0.21396736	0.16493314	0.251924843
NC_022586.1	2786	0.118808355	0.10193831	0.04917445	0.09224697	0.108758125	0.075735845	0.03409906	0.076812635	0.03948312	0.073223225	0.08435033	0.0136396	0.077693675
NC_023425.1	6654	0.146678696	0.119627301	0.04989476	0.075293022	0.08355878	0.085813113	0.04373313	0.089720538	0.038022207	0.083709136	0.07093482	0.014878288	0.080635046
NC_023816.1	2487	0.10494573	0.06915964	0.041013281	0.10293524	0.0615199	0.05870533	0.0229192	0.07760356	0.046642564	0.0643346	0.09650185	0.01527946	0.067843718
NC_025220.1	733	0.12278316	0.15552521	0.06412013	0.15006821	0.06957714	0.1350614	0.03956341	0.1050478	0.07230556	0.12551153	0.17871794	0.0259209	0.110752863
NC_023819.1	3847	0.10657648	0.05536781	0.041850838	0.09253959	0.062126383	0.07096441	0.01975561	0.062126298	0.03899142	0.100337943	0.08708089	0.005198853	0.067065243
NC_023822.1	1554	0.052123501	0.079794111	0.048906	0.111969111	0.1138995	0.0759331	0.037966501	0.065637	0.037323	0.03861	0.05148	0	0.064876529
NC_026166.1	2196	0.17531835	0.07331509	0.055100127	0.10974501	0.044171253	0.087887043	0.0350638	0.07559198	0.07513664	0.1083789	0.07331511	0	0.083002118
NC_028237.2	14494	0.095418805	0.070856898	0.045191088	0.077135372	0.073616648	0.073409642	0.040637501	0.063474562	0.028425576	0.062991601	0.057610009	0.00137988	0.062615246
NC_028963.1	15728	0.150750149	0.126207978	0.057349943	0.091174986	0.097723863	0.102810271	0.03236267	0.087995938	0.040691803	0.114763463	0.088695311	0.021299596	0.090047852
NC_028977.1	41054	0.102547874	0.074803932	0.036001357	0.071710449	0.077483319	0.068641277	0.031884791	0.053466203	0.032542493	0.064817067	0.067301521	0.00901252	0.061927298
NC_034975.1	3510	0.130769242	0.109971531	0.078917431	0.108547022	0.061823321	0.112820521	0.06381771	0.11880341	0.05470082	0.06666672	0.12535613	0.019943031	0.093835805
NC_034442.1	9760	0.117008216	0.113012323	0.046413966	0.087704963	0.081967161	0.080737649	0.051127044	0.10081967	0.034631121	0.08903687	0.092827879	0.00420082	0.081389715
NC_003056.1	5853	0.113616998	0.109687303	0.062190419	0.103024126	0.057748209	0.095848231	0.03348715	0.072441438	0.051255763	0.103707526	0.072441553	0.017768671	0.079586247
NC_029900.1	3674	0.163581593	0.12030479	0.051442573	0.117038693	0.09254222	0.072128556	0.04246056	0.052531303	0.04164398	0.112683749	0.10642353	0.01578658	0.088434686
