acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Mean Coverage
NC_009821.1	164270	0.231189407	0.254912451	0.210573949	0.264027785	0.295307226	0.27332889	0.273431914	0.290058891	0.229365227	0.271182413	0.290464239	0.330729361	0.26216749
NC_009810.1	38867	0.785837817	0.648547066	0.404803853	0.523527086	0.85174862	0.589469603	0.744594341	0.800428284	0.469435286	0.671025075	0.802254756	23.62177338	0.662879253
NC_009812.1	42653	0.903565499	0.847299366	0.832489558	1.004910034	1.188508905	1.083254285	1.026961329	1.1299702	0.952016855	0.980621009	1.171862442	1.137541908	1.011041771
NC_009813.1	48172	1.19886314	1.061034268	0.783596935	1.057011386	1.285959019	1.115950479	1.184852002	1.255597718	0.953399065	1.098797165	1.278139942	1.828402541	1.115745556
NC_009814.1	35822	0.457577989	0.509906647	0.496108055	0.557146429	0.568473007	0.485931017	0.49887057	0.480969715	0.483815002	0.497019882	0.542023641	0.372974437	0.507076541
NC_009815.1	38124	0.852293822	0.806923014	0.737806484	0.964963207	1.106983944	0.959071198	1.072982446	1.106479479	0.908800709	0.915464437	1.133452314	7.588667899	0.960474641
NC_009875.1	17938	0.960647531	1.053224912	0.55708121	0.917201183	1.369864953	1.075924855	1.364283247	1.312997325	0.809083729	1.156753092	1.25082104	0.926545888	1.075262098
NC_009877.1	51277	0.132434487	0.102203434	0.070012962	0.072086428	0.101795264	0.06050723	0.10249698	0.111379566	0.065048288	0.139966348	0.087755301	0.130509256	0.09506239
NC_009878.1	52250	0.135193725	0.092444831	0.07765357	0.067831044	0.091390351	0.07225507	0.099648665	0.109901065	0.05226875	0.101199	0.09648012	0.069020063	0.090569654
NC_009334.1	172764	0.238359038	0.212242095	0.109231186	0.150447369	0.187631362	0.16573839	0.183845088	0.198047003	0.122836727	0.221836467	0.186993201	0.185770024	0.179746175
NC_009884.1	31787	0.825464611	1.024885924	0.636762217	0.985008869	1.272026929	1.06444684	1.123580196	1.12197534	0.94026571	1.038469734	1.137553344	0.755170304	1.015494519
NC_009896.1	858	0.302795414	0.172970621	0.690329587	0.498693228	0.162449512	0.345240708	0.228880626	0.263301453	0.4722954	0.344989089	0.228125359	0	0.337279181
NC_009894.1	6868	0.391408336	0.586812212	0.243985448	0.579811586	0.787241439	0.760061101	0.659153473	0.654513777	0.459376928	0.645498295	0.830398691	0.045404111	0.599841935
NC_009895.1	4309	0.786867144	0.628738321	0.950890166	0.596514025	0.725547468	0.487414883	0.618850765	0.812367929	0.327173326	0.562038386	0.652389087	0.356635643	0.649890136
NC_009890.1	5077	0.468244284	0.446695265	0.492745133	0.683247338	1.064954541	0.807981314	0.814829789	0.84363194	0.991336993	0.628263776	0.974043281	0.51655672	0.746906696
NC_009892.1	9005	0.504215356	0.502833326	0.288771146	0.386938115	0.577593596	0.439833607	0.661982649	0.610163053	0.348470216	0.552932104	0.518112296	0.454912346	0.49016777
NC_009889.1	8406	0.245461942	0.244228919	0.308010697	0.239727102	0.177565907	0.198928155	0.279727224	0.167558434	0.221185829	0.2308282	0.248885402	0.233255941	0.232918892
NC_009893.1	1356	1.709247112	2.00936038	1.068965609	1.932210991	3.479857982	2.756682497	3.214682767	2.414882566	1.804351417	2.893045356	3.067327148	2.151599004	2.395510348
NC_009891.1	6718	0.49253083	0.319632289	0.329229468	0.363653589	0.507919723	0.33667111	0.365398142	0.473536603	0.419705228	0.413570948	0.495747601	0.523286661	0.410690503
NC_009898.1	368683	0.400144401	0.400912835	0.375875369	0.492168064	0.532075973	0.497487984	0.476723152	0.495256749	0.43790976	0.474891377	0.518423317	0.366959452	0.463806271
NC_009899.1	344691	0.398521093	0.393014694	0.329932125	0.452199277	0.496035519	0.464871137	0.448104841	0.487418295	0.419670658	0.452763355	0.487809066	0.392579535	0.439121824
NC_009904.1	142072	0.485465679	0.434554717	0.326169623	0.477177419	0.631786392	0.540270753	0.546226733	0.567578294	0.415031046	0.514681064	0.601201199	0.680975177	0.503649356
NC_009935.1	43200	0.691036298	0.606596606	0.515048416	0.394943742	0.430421806	0.387722484	0.410798897	0.455656672	0.371822932	0.491799402	0.422476138	0.696758604	0.470756672
NC_009944.1	2498	0.272766047	0.364511521	0.308644231	0.877270923	0.180105242	0.579519149	0.592713634	0.477103472	0.709548917	0.473980206	0.733581578	0	0.506340447
NC_009945.1	2833	0.274900815	0.445551606	0.104977401	0.459405933	0.995196426	0.644557557	1.413734488	0.858460571	0.444743072	0.826705613	0.633088668	0.045929539	0.645574741
NC_009946.1	3128	0.216867858	0.161116216	0.701492772	0.393736429	0.42782627	0.405675633	0.262689736	0.273046073	0.752799777	0.311539517	0.306485033	1.313204213	0.383025029
NC_009947.1	3399	0.341828911	0.377271175	0.243740556	0.772437173	0.310404942	0.262568912	0.176367902	0.326218344	0.474877091	0.345793817	0.450691095	0.416144917	0.371109083
NC_009951.1	5075	0.446861892	0.579683769	0.310733976	0.664236748	0.933788603	0.60457732	0.565157716	0.605037992	0.370388141	0.732095495	0.580287891	1.098944463	0.58116814
NC_009965.1	24655	0.451959801	0.463620721	0.364662601	0.565081122	0.569729228	0.54654169	0.470674616	0.533975856	0.55509465	0.525171602	0.552071886	0.853009316	0.508962161
NC_009987.1	7870	2.640746433	2.270761386	1.388356028	3.7788459	5.177856948	4.51020836	4.179944495	4.358995733	3.26509717	3.996196677	5.285635233	2.031050884	3.71387676
NC_009989.1	27751	0.356549059	0.337445145	0.20037651	0.331287876	0.384481853	0.380513907	0.3400438	0.344899985	0.253577557	0.344992641	0.392528572	0.255579029	0.333336082
NC_009990.1	37313	0.887693301	0.869000142	0.888201569	0.939443241	0.96389373	0.931029665	0.910020082	1.014627881	0.900398961	0.980821795	1.051649101	0.78038419	0.939707224
NC_009991.1	9058	0.43699694	0.322565478	0.285288097	0.412965232	0.519577958	0.366686603	0.405078093	0.338989601	0.402822667	0.386411067	0.389066756	0.030463757	0.387858954
NC_009988.1	27165	0.353946208	0.401803899	0.281564634	0.500004704	0.451619158	0.387244943	0.485303556	0.425914037	0.434921848	0.395454323	0.498120446	0.258160582	0.419627069
NC_010106.1	52975	0.450843175	0.506835754	0.795794493	0.62332117	0.542136548	0.606132545	0.492887815	0.516920058	0.621244371	0.493174149	0.49613881	0.630508067	0.558675353
NC_010105.1	170523	0.313376484	0.310072525	0.312024091	0.374237279	0.405983179	0.361284427	0.374052788	0.388835299	0.324147825	0.353096901	0.393067644	0.314161478	0.355470767
NC_010107.1	7295	1.280179969	0.564331469	0.273726543	0.595478828	1.295732914	0.564808271	1.187656873	1.19559175	0.499006785	1.039689629	1.134975276	1.276550808	0.875561664
NC_010116.1	58663	0.534401857	0.465532563	0.324052988	0.327534646	0.393298656	0.326146311	0.347092059	0.390230594	0.233528455	0.476924579	0.352737168	0.451395477	0.379225443
NC_010147.1	43011	0.212402516	0.240042305	0.165629212	0.26780496	0.350990387	0.240200601	0.363641854	0.274734709	0.192864274	0.306314932	0.305758149	7.360579396	0.265489445
NC_010148.1	1361	0.33935631	0.484450389	0.143229312	0.49411601	0.596966715	0.588346922	0.51640865	0.63347276	0.490401724	0.504881954	0.642762843	0	0.494035781
NC_010152.1	39577	0.392191311	0.44478983	0.304810454	0.407415276	0.451724639	0.449025458	0.530472931	0.465478794	0.36494771	0.451077602	0.490370245	0.568209976	0.432027659
NC_010153.1	36895	0.837342894	0.662365664	0.338212365	0.633236728	1.004103966	0.681993784	0.863251572	0.985604222	0.466652495	0.747447418	0.952075465	0.995721128	0.742935143
NC_010154.1	38179	0.443096191	0.527502997	0.721949828	0.618815129	0.638695013	0.631652151	0.602281311	0.589334661	0.594112824	0.588596414	0.649702205	0.795353912	0.600521702
NC_010165.1	294	0.241372346	0.310236634	0.161510849	0.200740694	0.114021008	0.123504806	0.333978873	0.30579596	0.22586104	0.382455106	0.407604245	0	0.255189233
NC_010179.2	40881	0.876665387	0.906469174	0.602860595	0.694869456	1.130469683	0.884598231	1.08057702	1.108181158	0.59345381	1.023620013	1.053421818	1.050315428	0.905016941
NC_010226.1	7742	0.419851167	0.361720873	0.300210039	0.349758228	0.304916941	0.284982609	0.398505105	0.366687172	0.323506903	0.470465709	0.42372783	0.417562493	0.364030234
NC_010236.1	1370	0.500422834	0.689459947	0.294609935	0.82132866	0.595620693	0.580297035	1.073184591	0.705030529	0.360413854	0.383013434	0.618130349	2.181194155	0.601955624
NC_010240.1	169794	0.417974036	0.395690644	0.411155608	0.542638873	0.578252521	0.486941623	0.482002832	0.549202021	0.486915448	0.51381854	0.595264741	0.458351743	0.496350626
NC_010238.1	2756	0.376193149	0.33543654	0.05259497	0.022259584	0.371302085	0.391090691	0.25689407	0.644059484	0.122323535	0.295704934	0.502213982	0.016280264	0.306370275
NC_010239.1	1358	2.340885776	1.527141593	0.727850437	2.009993805	3.426662294	2.491573763	2.840813786	3.188789836	1.381674909	2.767062183	3.110608681	0.697971374	2.346641551
NC_010235.1	1361	0.784761467	0.853041599	0.638104949	1.300335321	1.006611626	0.762463911	0.860048229	0.978156468	0.939519629	0.799337583	1.322213064	2.32995941	0.931326713
NC_010246.1	5193	0.608912785	0.579907905	1.015933637	0.499456079	0.340090392	0.437747537	0.250781181	0.292315554	0.800665994	0.402330678	0.260378502	0.452744963	0.498956386
NC_010248.1	3535	0.215716154	0.215161262	0.166493362	0.374764779	0.220603023	0.261117092	0.147653818	0.219437132	0.302478334	0.355055047	0.403972128	0.012057988	0.262041103
NC_010250.1	7184	0.313249433	0.406171115	0.174809557	0.345469416	0.761454608	0.318955758	0.26364551	0.393082973	0.251225424	0.28815178	0.375737468	0.498242939	0.353813913
NC_010251.1	7046	0.389970139	0.426522573	0.368171481	0.398414212	0.513822745	0.406028716	0.473074785	0.374444646	0.371411439	0.516256076	0.400812769	0.84438702	0.421720871
NC_010247.1	3341	0.506884497	0.616102674	0.133897351	0.272873135	0.57613848	0.292581425	0.702250573	0.41398942	0.218117916	0.607805958	0.399033697	0.44989275	0.430879557
NC_010249.1	7053	0.352918461	0.4837454	0.558087254	0.422681644	0.516689841	0.384761889	0.429741067	0.39139575	0.410875001	0.518196378	0.423352459	0.291361562	0.44476774
NC_010253.1	3343	0.285671526	0.137343614	0.129331751	0.295474424	0.301354957	0.220090826	0.329272872	0.146878319	0.197614767	0.133965038	0.173259238	0.141262338	0.213659757
NC_010255.1	7102	0.692414515	0.492815267	0.264626055	0.794700361	1.303866541	1.093714696	1.092590433	0.97652601	0.837417368	1.114493658	1.068233616	0.547272018	0.884672593
NC_010256.1	3339	0.221174361	0.223392865	0.086823442	0.319783049	0.501979283	0.416670303	0.267757971	0.527462279	0.213149299	0.510022376	0.470453914	0.703462466	0.341697195
NC_010252.1	7106	0.34326188	0.364943577	0.241968406	0.507609422	0.399244966	0.548902728	0.415990632	0.538190033	0.495746131	0.494044877	0.622141399	0.030150105	0.452004005
NC_010254.1	3332	0.295819497	0.298096267	0.087755895	0.172929096	0.27587436	0.292224607	0.124078838	0.365294722	0.099133579	0.234780133	0.332077576	0	0.234369506
NC_010276.1	156179	0.805117571	0.818104194	0.751571383	1.03173156	1.132929212	1.058433376	1.028735731	1.055633741	0.929973996	0.942051461	1.104996919	0.881644874	0.969025377
NC_010295.1	5816	0.429221205	0.404024395	0.167155485	0.274115574	0.349770773	0.295565921	0.255906204	0.397152949	0.16452654	0.440697462	0.313188076	0.23452538	0.317393144
NC_010297.1	1338	0.460253052	0.491044912	0.214801424	0.342424679	0.605250531	0.584177442	0.587083939	0.375590715	0.516647065	0.260012597	0.356760337	1.002664729	0.435822427
NC_010306.1	26253	0.450976007	0.46216401	0.416765968	0.546598816	0.555614885	0.454856519	0.50934746	0.479564986	0.589404471	0.428520411	0.477614112	0.294431305	0.488311604
NC_010308.1	396	0.346252163	0.530923711	0.252441199	0.074517379	0.253955883	0.091692962	0.261004223	0.238672916	0.507353742	0.621279053	0.191656339	0	0.30634087
NC_010307.1	2725	0.10284241	0.198275508	0.110055099	0.213159283	0.202654587	0.255628113	0.111891792	0.329922981	0.147458409	0.2024358	0.128997395	0.4746172	0.182120125
NC_010313.1	2803	0.195026497	0.516503279	0.089160466	0.33577525	0.432741167	0.363397302	0.471986517	0.388591398	0.21381768	0.352804575	0.237989692	0.992051232	0.327072166
NC_010328.1	1339	0.403768048	0.249379973	0.230505775	0.600245527	0.559339803	0.866334684	0.596294264	0.763532477	0.350955903	0.508153138	0.730887073	0	0.532672424
NC_010329.1	7326	0.809399319	0.558567195	0.27973214	0.500315829	0.689618463	0.441639217	0.526593656	0.712872103	0.39858528	0.635053187	0.750540401	0.497159848	0.572992436
NC_010325.1	45625	0.155694544	0.165875626	0.065649374	0.102138602	0.143214859	0.125010443	0.157103662	0.155037843	0.105237441	0.146246749	0.14496283	0.117788791	0.133288361
NC_010326.1	43548	0.322373916	0.281065963	0.190674319	0.1952608	0.235794341	0.190677371	0.255320603	0.251072634	0.168825665	0.285875943	0.215856249	0.233960086	0.235708891
NC_010343.1	1717	0.374771292	0.330433574	1.494842985	0.676597608	0.823077687	0.704548675	0.237776823	0.461851773	0.604900002	0.34254928	0.201238275	0.02482527	0.568417089
NC_010344.1	1521	0.090939268	0.254096799	0.156095298	0.237917212	0.110197819	0.145749262	0.064556074	0.09245174	0.38508205	0.147852467	0.202221014	0.511075065	0.171559909
NC_010345.1	1485	0.47017399	0.325841415	0.161562368	0.306436379	0.556029722	0.436265462	0.341045518	0.942272909	0.316451147	0.304167869	0.447870603	0	0.418919762
NC_010346.1	1749	0.245505506	0.221856578	0.315789651	0.222886142	0.236050354	0.128934692	0.174331123	0.108078301	0.231692083	0.287927674	0.113052498	0.129551436	0.207827691
NC_010347.1	1485	0.916859528	0.368523517	0.263380318	0.225905317	0.326132818	0.078502045	0.200103238	0.397400107	0.130708083	0.148848106	0.079352449	1.923902962	0.285065048
NC_010348.1	1446	0.336875603	0.223442814	0.172833186	0.212665016	0.535642261	0.416312881	0.339522091	0.21521867	0.136588376	0.3362979	0.316302021	0	0.294700075
NC_010342.1	39245	1.080654739	1.10625513	0.756500567	0.681076181	0.833901539	0.698032757	0.665721382	0.780765234	0.557497393	0.82978406	0.599051009	0.970767371	0.780839999
NC_010352.1	2746	0.250102714	0.277827367	0.395898771	0.274026399	0.161911843	0.300649719	0.116682005	0.247648642	0.295141626	0.188288447	0.269477468	0	0.252514091
NC_010353.1	35543	0.289703168	0.378489117	0.283470593	0.35756716	0.393191879	0.33903383	0.432268464	0.337745573	0.32473986	0.372595038	0.386831256	0.366434381	0.354148722
NC_010354.1	7556	0.214894178	0.28479718	0.431632355	0.386424857	0.265139112	0.275937286	0.337184572	0.338035474	0.234350258	0.3099599	0.252829533	0.255635915	0.302834973
NC_010355.1	62337	1.065074393	0.892793528	0.615801507	0.545454507	0.722604289	0.671881962	0.652275668	0.7886385	0.52805286	0.855235099	0.694989855	0.968074939	0.730254743
NC_010434.1	7674	0.363464319	0.509365542	0.999797416	0.618487192	0.376936535	0.510516348	0.446482517	0.345904821	0.693127734	0.455348606	0.352786945	0.183297446	0.515656179
NC_010416.1	6937	0.390289287	0.368151647	0.182655054	0.300455374	0.422451197	0.43678945	0.417930332	0.368531249	0.17966498	0.488625015	0.46109459	0.291867799	0.365148925
NC_010363.1	18762	1.541414529	1.440210091	1.086209595	1.346441353	1.963871919	1.585330001	1.665748651	1.949715356	1.291276639	1.593232083	1.83827407	1.210492835	1.572884026
NC_010435.1	2740	0.178440247	0.186470141	0.2161689	0.191019847	0.191242536	0.303400493	0.152773202	0.16616173	0.263474956	0.219566309	0.233985663	0.497810077	0.209336729
NC_010495.1	45051	0.543023553	0.591281711	0.717198105	0.626845133	0.554428318	0.589174755	0.450817576	0.540169407	0.609952804	0.545935987	0.604662272	0.597020429	0.579408147
NC_010489.1	3279	0.809183318	0.832130981	0.537332525	1.294486037	1.380144503	1.522331885	1.118998893	1.178627605	1.044745733	1.280215687	1.410386514	1.73918106	1.128053062
NC_010490.1	4945	0.998336141	0.980232072	0.854872084	1.429824761	1.458913093	1.298139293	1.033054187	1.377311475	1.363837391	1.43505096	1.729478411	0.488834276	1.269004534
NC_010491.1	8919	0.668408211	0.827387893	0.465424132	0.700017737	1.128641859	0.900469788	0.880724644	1.090713666	0.743749746	0.969122442	1.062227447	0.439930744	0.85789887
NC_010237.1	63395	0.090708204	0.092689654	0.108036431	0.095300186	0.092063844	0.085658456	0.07605703	0.083416675	0.098836386	0.076313283	0.08608747	1.676575897	0.089560693
NC_010537.1	41172	0.885455626	0.916545889	0.499475441	0.968819659	1.165996387	1.03727725	1.011309587	1.08898261	0.730567433	1.04049755	1.085172546	0.624362014	0.948190907
NC_010569.1	1362	1.549384099	0.505092945	0.255054577	0.466385839	1.421693667	0.583705534	0.933406292	1.788161999	0.425036137	0.76205897	1.147471788	0.784044139	0.894313804
NC_010560.1	8965	0.998172202	0.524131489	0.573428702	0.883612016	0.946418216	0.818042152	0.825189671	1.040503914	0.844770094	0.773442394	1.135865497	0.500734439	0.851234213
NC_010561.1	8530	1.642282533	1.217438531	1.233030245	1.363923214	2.099091801	1.563585934	1.920538226	1.764326043	1.5058326	1.774151602	1.920812305	1.166683817	1.636819367
NC_010391.1	42723	0.649188734	0.596308072	0.621735499	0.551089697	0.580571685	0.539889804	0.421433573	0.610530388	0.552085244	0.573682314	0.547595309	4.741964723	0.567646393
NC_010576.1	55597	1.125981735	1.139291362	0.908964037	1.15966331	1.486222612	1.233311021	1.523213642	1.454923939	1.076797173	1.301468434	1.525454322	1.230457406	1.26684469
NC_010583.1	111382	0.259312398	0.238560607	0.202680715	0.274876027	0.285426493	0.270064378	0.240735165	0.254785758	0.220126094	0.268461966	0.274891886	0.27458143	0.253629226
NC_010620.1	1388	0.940639455	0.776860687	0.420429177	1.587226951	1.86347303	2.041875568	1.997528502	2.580098338	1.31255756	1.764216539	2.828973149	0.032325943	1.646716269
NC_010619.1	1196	0.472660715	0.478900655	0.531804535	1.395321851	1.054759558	0.875642771	0.751849289	0.611001885	0.740280331	0.687835389	0.916802825	0	0.774259982
NC_010646.1	31686	0.510131763	0.556095824	0.612763845	0.595903609	0.620682057	0.580571921	0.634527906	0.635055298	0.574372589	0.540210246	0.633512266	0.497204439	0.590347938
NC_010663.1	1066	0.39377764	0.279890722	0.358698578	0.258607019	0.289640609	0.27966942	0.479944163	0.641182943	0.121389308	0.572477539	0.554586488	0.683969639	0.38453313
NC_010662.1	1830	0.838653211	0.397463211	0.239674296	0.792674599	1.111139155	0.586898249	0.674931249	0.983817202	0.692222788	0.553517623	0.740514455	2.308393793	0.691955094
NC_010666.1	2797	0.542042342	0.600241139	0.243036704	0.736292222	0.829176016	0.748509822	0.792642858	0.880636187	0.779186734	0.873423779	1.118237544	0.602362793	0.740311395
